index,x(A/Hz/V/nm),yai0(V),yai1(V),yai3(V),yai4(V),yext(V),yai4_max(V),lambda(nm),freq(THz)
1242,130.1938,0.1272,-0.0005094284201737492,-0.0006094284201737521,-0.0005276578529165299,,,780.2346764550001,384.2337017909899
1243,130.2071,0.127,-0.0005247409854645807,-0.0006247409854645836,-0.0002932703689249583,,,780.2346894225001,384.233695405026
1244,130.2165,0.127,-0.0006355634000310695,-0.0006355634000310695,-0.0005396431246000311,,,780.2346985875,384.2336908916382
1245,130.2272,0.1269,-0.0006478825315056613,-0.0006478825315056613,-9.242913371981798e-05,,,780.2347090200001,384.2336857540585
1246,130.2396,0.1263,-0.000662158908167787,-0.000662158908167787,0.00014639829496410073,,,780.23472111,384.23367980022806
1247,130.2506,0.1259,-0.0006748234358519567,-0.0006748234358519567,0.0002921323042803792,,,780.234731835,384.2336745186044
1248,130.264,0.1262,-0.0007902511332126688,-0.0007902511332126688,0.000826026461083873,,,780.2347449,384.2336680846267
1249,130.2747,0.126,-0.0008025702646872329,-0.0008025702646872329,0.0010732404519642191,,0.0010732404519642191,780.2347553325001,384.2336629470476
1250,130.2854,0.1264,-0.0008148893961618525,-0.0008148893961618525,0.0010204544428445983,,,780.234765765,384.23365780946875
1251,130.2975,0.126,-0.0008288203766144281,-0.000928820376614431,0.0008607618530924732,,,780.2347775625001,384.23365199968333
1252,130.3104,0.1256,-0.0009436724136258345,-0.0009436724136258345,0.0004971226458362898,,,780.2347901400001,384.23364580578016
1253,130.321,0.1257,-0.0009558764130305764,-0.0009558764130305764,0.00014482996390469127,,,780.234800475,384.2336407162164
1254,130.3333,0.1256,-0.0009700376576228797,-0.0009700376576228797,-1.5849280223523277e-05,,,780.2348124675001,384.2336348104021
1255,130.3451,0.1257,-0.0010836232418658803,-0.0010836232418658803,-0.00017406188841151415,,,780.2348239725001,384.23362914466173
1256,130.3575,0.1256,-0.001097899618528006,-0.001097899618528006,-0.0006352344597275739,,,780.2348360625001,384.23362319083293
1257,130.3708,0.125,-0.0012132121838188542,-0.0012132121838188542,-0.0008008469757361802,,,780.2348490300001,384.23361680487176
1258,130.3813,0.1247,-0.001225301051153746,-0.001225301051153746,-0.0008526463304798226,,,780.2348592675,384.23361176332355
1259,130.3924,0.1248,-0.0013380807109077408,-0.001238080710907738,-0.0007074056483514779,,,780.2348700900001,384.233606433687
1260,130.4017,0.1251,-0.001348787993404349,-0.001348787993404349,-0.00015328507683859405,,,780.2348791575,384.233601968316
1261,130.4156,0.1246,-0.001464791351114339,-0.001464791351114339,-0.00012185755597532433,,,780.23489271,384.233595294267
1262,130.4244,0.1249,-0.0015749229732616443,-0.0014749229732616415,0.0003347296514778497,,,780.23490129,384.23359106896993
1263,130.4367,0.125,-0.0016890842178539506,-0.0015890842178539477,0.0006740504073496356,,,780.2349132825001,384.2335851631571
1264,130.449,0.125,-0.001703245462446254,-0.001703245462446254,0.0005133711632214211,,,780.234925275,384.2335792573445
1265,130.4614,0.1247,-0.0018175218391083686,-0.0018175218391083686,0.00015219859190529483,,,780.2349373650001,384.23357330351735
1266,130.4736,0.1246,-0.0019315679516308248,-0.0019315679516308248,0.000492012674965181,,,780.23494926,384.2335674457198
1267,130.4852,0.1244,-0.0020449232717340976,-0.0019449232717340947,0.0007347867211533465,,,780.2349605700001,384.2335618760108
1268,130.4962,0.1246,-0.0021575877994182424,-0.0020575877994182395,0.000780520730469636,,,780.234971295,384.23355659439045
1269,130.5063,0.1244,-0.002169216138473734,-0.002169216138473734,0.0008306946844781615,,0.0008306946844781615,780.2349811425,384.23355174490274
1270,130.5205,0.1241,-0.002285564892393274,-0.002285564892393274,0.0006606422237773746,,,780.2349949875,384.2335449268113
1271,130.5301,0.1241,-0.002396617571099449,-0.002396617571099449,0.0004132828137260458,,,780.2350043475001,384.2335403173975
1272,130.5423,0.1241,-0.0025106636836218776,-0.0024106636836218748,0.0003530968967859205,,,780.2350162425,384.233534459601
1273,130.5556,0.1238,-0.002625976248912712,-0.002525976248912709,0.0004874843807775031,,,780.2350292100001,384.23352807364273
1274,130.5684,0.1238,-0.002740713153854296,-0.0026407131538542933,0.00022433850070918693,,,780.23504169,384.23352192775826
1275,130.5796,0.124,-0.002853607945678155,-0.002753607945678166,0.00016908585564939793,,,780.23505261,384.2335165501095
1276,130.5886,0.1237,-0.002963969831965216,-0.002963969831965216,0.00022468640872641554,,,780.2350613850001,384.23351222878466
1277,130.6011,0.124,-0.0031783613406971972,-0.0030783613406971944,0.00016302051022221153,,,780.2350735725,384.2335062269449
1278,130.6106,0.1241,-0.0032892988873335083,-0.0031892988873335054,-8.3845572641017e-05,,,780.2350828350001,384.2335016655467
1279,130.625,0.1238,-0.0034058779053927624,-0.0034058779053927762,-0.00015488468771790442,,,780.2350968750001,384.23349475142766
1280,130.635,0.1235,-0.003617391112378354,-0.0035173911123783513,-4.217406521123124e-06,,,780.2351066250001,384.23348994995627
1281,130.6461,0.1235,-0.0038301707721323797,-0.003730170772132377,-5.89767243929229e-05,,,780.2351174475001,384.23348462032305
1282,130.6577,0.1244,-0.003943526092235694,-0.003843526092235691,-0.0003162026782049243,,,780.2351287575001,384.23347905061655
1283,130.671,0.1239,-0.004058838657526528,-0.004058838657526528,-0.00048181519421336416,,,780.2351417250001,384.23347266466004
1284,130.681,0.1239,-0.004270351864512148,-0.004170351864512145,-0.0010311479130168388,,,780.2351514750001,384.2334678631892
1285,130.6914,0.123,-0.004482325599777126,-0.004282325599777134,-0.001282453940572137,,,780.235161615,384.23346286965966
1286,130.7048,0.1226,-0.004597753297137866,-0.004497753297137877,-0.001048559783768832,,,780.23517468,384.233456435689
1287,130.7168,0.123,-0.0048115691455205695,-0.004711569145520567,-0.001107759046332868,,,780.2351863800001,384.23345067392444
1288,130.7274,0.123,-0.005023773144925275,-0.0049237731449252725,-0.0012600517282643775,,,780.235196715,384.2334455843659
1289,130.7396,0.1224,-0.0052378192574477345,-0.0052378192574477345,-0.0010202376452044803,,,780.2352086100001,384.23343972657227
1290,130.7527,0.122,-0.005552901558598861,-0.005452901558598858,-0.0006848635068369968,,,780.2352213825001,384.2334334366465
1291,130.7617,0.1215,-0.005663263444885894,-0.005563263444885905,-2.926295375987875e-05,,,780.2352301575,384.23342911532364
1292,130.7751,0.1213,-0.005978691142246639,-0.005778691142246634,0.00040463120304345956,,0.00040463120304345956,780.2352432225,384.23342268135417
1293,130.7864,0.1211,-0.006191701066140323,-0.006091701066140334,0.00034888523079579237,,,780.23525424,384.23341725569344
1294,130.796,0.1215,-0.006402753744846515,-0.006302753744846512,0.0002015258207445081,,,780.2352636,384.2334126462827
1295,130.8062,0.1212,-0.006614497215971821,-0.006514497215971818,0.00015120644756516644,,,780.235273545,384.233407748784
1296,130.8191,0.1208,-0.00682934925298323,-0.006729349252983227,0.00028756724030876146,,,780.2352861225,384.23340155488864
1297,130.8306,0.1211,-0.007142589441016672,-0.0070425894410166695,0.00013083461368479377,,,780.235297335,384.2333960331992
1298,130.842,0.1209,-0.007355714496980276,-0.007255714496980273,-0.00022540468575110717,,,780.23530845,384.2333905595246
1299,130.8544,0.1206,-0.007669990873642396,-0.007569990873642393,-0.0007865772570672114,,,780.2353205400001,384.23338460570324
1300,130.8647,0.1204,-0.007981849476837562,-0.007781849476837563,-0.0010373899574346312,,,780.2353305825001,384.2333796601905
1301,130.8787,0.1202,-0.008197967966617425,-0.00809796796661743,-0.0014064557637594732,,,780.2353442325001,384.23337293813455
1302,130.8891,0.1198,-0.008509941701882441,-0.008309941701882442,-0.0015577617913150044,,,780.2353543725001,384.23336794460744
1303,130.9016,0.1192,-0.008824333210614446,-0.008624333210614447,-0.0018194276898190753,,,780.2353665600001,384.2333619427721
1304,130.9112,0.1192,-0.009135385889320634,-0.008835385889320632,-0.0017667870998703816,,,780.23537592,384.2333573333628
1305,130.9226,0.1196,-0.009348510945284175,-0.009148510945284176,-0.001623026399306171,,,780.235387035,384.23335185968926
1306,130.935,0.1191,-0.00966278732194633,-0.009462787321946331,-0.0016841989706223859,,,780.2353991250001,384.2333459058691
1307,130.9458,0.119,-0.00987522158549077,-0.009675221585490772,-0.001737478306929996,,,780.235409655,384.23334072028405
1308,130.9576,0.119,-0.010188807169733798,-0.009988807169733799,-0.0016956909151180644,,,780.2354211600001,384.23333505455224
1309,130.9703,0.1186,-0.010503428942605496,-0.010203428942605501,-0.0017583434679983578,,,780.2354335425,384.23332895668864
1310,130.9812,0.1185,-0.01081597833821979,-0.010515978338219788,-0.0017121161314939126,,,780.23544417,384.2333237230893
1311,130.9928,0.1182,-0.011129333658323089,-0.010829333658323087,-0.0015693420853057916,,,780.23545548,384.2333181533874
1312,131.0046,0.118,-0.011442919242566116,-0.011242919242566117,-0.00152755469349386,,,780.235466985,384.23331248765635
1313,131.0134,0.1179,-0.011853050864713416,-0.011553050864713414,-0.001370967486040764,,,780.235475565,384.23330826236554
1314,131.0292,0.1175,-0.012171241731750694,-0.011871241731750692,-0.0009489131817501661,,,780.23549097,384.23330067604803
1315,131.0409,0.1172,-0.012484712183923809,-0.012184712183923814,-0.0007066324627500453,,,780.2355023775001,384.23329505833215
1316,131.0524,0.1167,-0.01289795237195726,-0.01259795237195726,-0.0001633650893740346,,-0.0001633650893740346,780.2355135900001,384.2332895366457
1317,131.0656,0.1162,-0.01331314980517824,-0.012913149805178242,-0.00022848427819438522,,,780.2355264600001,384.23328319871024
1318,131.0783,0.1166,-0.013627771578049973,-0.013327771578049971,-0.0002911368310747897,,,780.2355388425001,384.2332771008483
1319,131.0903,0.1155,-0.014041587426432696,-0.013641587426432698,-0.00045033609363881455,,,780.2355505425,384.2332713390891
1320,131.1008,0.1156,-0.014353676293767562,-0.013953676293767564,-0.0008021354483822019,,,780.23556078,384.23326629754996
1321,131.1114,0.1156,-0.014765880293172301,-0.014365880293172303,-0.0014544281303138784,,,780.2355711150001,384.2332612079963
1322,131.1252,0.1152,-0.01508176851881244,-0.014681768518812442,-0.0018225072822625754,,,780.23558457,384.2332545819738
1323,131.1358,0.1152,-0.015493972518217151,-0.015093972518217154,-0.0020747999641940185,,,780.2355949050001,384.2332494924205
1324,131.1467,0.1146,-0.015906521913831476,-0.015506521913831478,-0.0023285726276898178,,,780.2356055325,384.23324425882333
1325,131.1587,0.1143,-0.0163203377622142,-0.0158203377622142,-0.0022877718902538646,,,780.2356172325001,384.2332384970651
1326,131.1709,0.1141,-0.016734383874736594,-0.016134383874736598,-0.0020479578071938564,,,780.2356291275,384.23323263927784
1327,131.183,0.114,-0.017148314855189174,-0.016448314855189175,-0.001707650396945981,,,780.2356409250001,384.23322682950527
1328,131.1947,0.1143,-0.01746178530736235,-0.016861785307362348,-0.0015653696779459603,,,780.2356523325001,384.23322121179154
1329,131.2071,0.1141,-0.01777606168402447,-0.017176061684024475,-0.001526542249262075,,,780.2356644225,384.2332152579755
1330,131.2185,0.1138,-0.018189186739988074,-0.01758918673998807,-0.000982781548697964,,,780.2356755375,384.23320978430604
1331,131.232,0.1132,-0.018704729569418634,-0.018004729569418634,-0.0007493807190824819,,,780.2356887000001,384.23320330232923
1332,131.2433,0.1132,-0.01911773949331235,-0.018517739493312355,-0.0007051266913303822,,-0.0007051266913303822,780.2356997175001,384.23319787667475
1333,131.2562,0.1132,-0.01953259153032378,-0.018932591530323784,-0.0009687658985867431,,,780.2357122950001,384.2331916827862
1334,131.2655,0.1127,-0.019943298812820393,-0.01934329881282039,-0.0014146453270738601,,,780.2357213625,384.23318721742487
1335,131.2789,0.1126,-0.02035872651018107,-0.019658726510181072,-0.0019807511702703007,,,780.2357344275,384.23318078346347
1336,131.2898,0.1124,-0.020671275905795393,-0.019971275905795394,-0.0023345238337661445,,,780.235745055,384.2331755498681
1337,131.3009,0.1119,-0.02088405556554941,-0.020284055565549415,-0.0026892831516378,,,780.2357558775001,384.2331702202437
1338,131.3117,0.1118,-0.021196489829093855,-0.02059648982909385,-0.0026425624879454213,,,780.2357664075,384.23316503466333
1339,131.3225,0.1118,-0.02150892409263827,-0.02100892409263827,-0.0027958418242530203,,,780.2357769375001,384.23315984908305
1340,131.336,0.1114,-0.021924466922068855,-0.02132446692206886,-0.0026624409946376937,,,780.2357901,384.233153367108
1341,131.3471,0.1114,-0.022237246581822877,-0.021737246581822876,-0.002217200312509382,,,780.2358009225001,384.23314803748417
1342,131.357,0.1114,-0.02264864465673861,-0.022048644656738614,-0.0019660397041246225,,,780.2358105750001,384.23314328403603
1343,131.3687,0.1115,-0.022962115108911732,-0.02246211510891173,-0.0016237589851245682,,,780.2358219825,384.23313766632475
1344,131.3829,0.1117,-0.023378463862831322,-0.022878463862831322,-0.0012938114458254102,,,780.2358358275001,384.23313084824804
1345,131.3938,0.1117,-0.023691013258445616,-0.023191013258445616,-0.001047584109321098,,-0.001047584109321098,780.235846455,384.2331256146541
1346,131.4047,0.1115,-0.02400356265405991,-0.023603562654059905,-0.0012013567728166863,,,780.2358570825,384.2331203810603
1347,131.4158,0.1114,-0.024316342313813896,-0.023816342313813903,-0.0015561160906883975,,,780.2358679050001,384.2331150514374
1348,131.428,0.1113,-0.02463038842633635,-0.02413038842633635,-0.0017163020076286228,,,780.2358798,384.2331091936539
1349,131.4377,0.1115,-0.02494155623711239,-0.02444155623711239,-0.0019641547448678853,,,780.2358892575,384.2331045362359
1350,131.4503,0.1117,-0.025256062877914244,-0.024756062877914244,-0.002326313970560101,,,780.2359015425001,384.23309848639417
1351,131.4621,0.1117,-0.025569648462157236,-0.025069648462157243,-0.00268452657874807,,,780.2359130475,384.23309282066964
1352,131.4731,0.1116,-0.02588231298984138,-0.02538231298984138,-0.0027387925694317694,,,780.2359237725001,384.23308753906207
1353,131.4859,0.1115,-0.02609704989478296,-0.025697049894782963,-0.00300193844950003,,,780.2359362525001,384.2330813931917
1354,131.4966,0.1114,-0.026409369026257554,-0.025909369026257553,-0.0034547244586197734,,,780.235946685,384.2330762556283
1355,131.509,0.1112,-0.02672364540291968,-0.02622364540291968,-0.003415897029935888,,,780.2359587750001,384.2330703018168
1356,131.5196,0.1113,-0.02693584940232442,-0.02643584940232442,-0.00346818971186752,,,780.23596911,384.2330652122683
1357,131.5337,0.1116,-0.027252083024174138,-0.026752083024174138,-0.003237748845380306,,,780.2359828575001,384.23305844220874
1358,131.5431,0.112,-0.027462905438740595,-0.026962905438740595,-0.0029841216010553784,,,780.2359920225001,384.23305392883583
1359,131.556,0.1124,-0.027677757475752025,-0.027177757475752025,-0.0029477608083117723,,,780.2360046,384.233047734952
1360,131.5665,0.1128,-0.027889846343086888,-0.027389846343086895,-0.0028995601630552037,,,780.2360148375001,384.23304269341867
1361,131.5776,0.113,-0.028102626002840914,-0.027602626002840913,-0.002354319480927014,,,780.2360256600001,384.23303736379785
1362,131.5927,0.1133,-0.028320010945389183,-0.027820010945389183,-0.0018288118863201697,,,780.2360403825,384.2330301135934
1363,131.6038,0.1135,-0.0284327906051432,-0.0280327906051432,-0.001583571204191947,,,780.2360512050001,384.233024783973
1364,131.6139,0.1138,-0.028644418944198634,-0.028244418944198636,-0.0015333972501833104,,-0.0015333972501833104,780.2360610525001,384.2330199344987
1365,131.624,0.1143,-0.028856047283254076,-0.02845604728325407,-0.0016832232961746518,,,780.2360709000001,384.23301508502453
1366,131.6382,0.1147,-0.029072396037173667,-0.02867239603717367,-0.0021532757568755723,,,780.2360847450001,384.23300826695214
1367,131.6502,0.1152,-0.029286211885556364,-0.028886211885556366,-0.0017124750194396077,,,780.236096445,384.23300250520106
1368,131.6596,0.1156,-0.02949703430012282,-0.029097034300122823,-0.0016588477751147135,,,780.2361056100001,384.23299799182945
1369,131.6712,0.1162,-0.02961038962022612,-0.029210389620226124,-0.0017160737289265704,,,780.2361169200001,384.23299242213704
1370,131.683,0.1172,-0.029723975204469115,-0.029323975204469117,-0.0019742863371144947,,,780.2361284250001,384.2329867564156
1371,131.6947,0.1182,-0.029837445656642293,-0.02953744565664229,-0.002132005618114552,,,780.2361398325,384.23298113870885
1372,131.7046,0.1193,-0.02984884373155803,-0.02964884373155803,-0.002180845009729815,,,780.236149485,384.23297638526486
1373,131.7162,0.1212,-0.029962199051661295,-0.029762199051661296,-0.0025380709635416943,,,780.236160795,384.232970815573
1374,131.7265,0.1241,-0.02997405765485646,-0.029874057654856463,-0.0029888836639091476,,,780.2361708375,384.232965870071
1375,131.7394,0.1296,-0.029888909691867895,-0.029988909691867897,-0.0034525228711654865,,,780.236183415,384.2329596761899
1376,131.751,0.1395,-0.02960226501197119,-0.03010226501197119,-0.0032097488249774875,,,780.236194725,384.23295410649854
1377,131.7624,0.1672,-0.02871539006793479,-0.03021539006793479,-0.003465988124413344,,,780.23620584,384.2329486328365
1378,131.7734,0.2212,-0.02682805459561896,-0.03022805459561896,-0.0036202541150970324,,,780.2362165650001,384.23294335123296
1379,131.7879,0.2145,-0.02714474874574807,-0.030344748745748072,-0.003491786557361931,,,780.2362307025,384.2329363891194
1380,131.7992,0.175,-0.028657758669641792,-0.030357758669641792,-0.0034475325296098314,,,780.2362417200001,384.2329309634725
